-8.90333,0.295059,0.00495992
-8.71,0.317527,0.00402631
-8.51667,0.331042,0.00571648
-8.32333,0.373552,0.00546818
-8.13,0.384186,0.00457954
-7.93667,0.411229,0.00603864
-7.74334,0.437187,0.00445292
-7.55,0.459797,0.00646131
-7.35667,0.49583,0.00573876
-7.16334,0.510349,0.00604598
-6.97,0.561446,0.00728929
-6.77667,0.593013,0.00538173
-6.58334,0.637737,0.00790663
-6.39,0.685266,0.006403
-6.19667,0.704975,0.00844398
-6.00334,0.803723,0.00921558
-5.81001,0.831037,0.00733944
-5.61667,0.906324,0.0107142
-5.42334,0.970653,0.00780399
-5.23001,1.01039,0.0107508
-5.03667,1.10707,0.0102577
-4.84334,1.14672,0.0100166
-4.65001,1.2914,0.0137901
-4.45667,1.36441,0.00978938
-4.26334,1.43777,0.0138987
-4.07001,1.60027,0.0121715
-3.87668,1.66097,0.0146517
-3.68334,1.82579,0.0166765
-3.49001,1.91076,0.0126245
-3.29668,2.07224,0.0183403
-3.10334,2.20243,0.0146364
-2.91001,2.2869,0.0209949
-2.71668,2.59331,0.0206856
-2.52334,2.69497,0.0179215
-2.33001,2.97819,0.0245144
-2.13668,3.16457,0.0182758
-1.94335,3.33857,0.0269254
-1.75001,3.68809,0.0257757
-1.55668,3.84622,0.0284294
-1.36335,4.33649,0.0336446
-1.17001,4.58577,0.0252506
-0.97668,4.96521,0.0378575
-0.783347,5.46965,0.0317479
-0.590014,5.69673,0.0427691
-0.396681,6.63113,0.0483112
-0.203348,6.8923,0.0397531
-0.0100155,7.62669,0.0594582
0.183318,8.31363,0.0464426
0.376651,8.83421,0.0680768
0.569984,9.84978,0.0630704
0.763317,10.1816,0.0614629
0.95665,11.2144,0.0793559
1.14998,11.6083,0.0581172
1.34332,12.0933,0.0852567
1.53665,12.4448,0.0691862
1.72998,12.5617,0.0854734
1.92331,12.3986,0.0872896
2.11665,12.1336,0.06653
2.30998,11.5115,0.0872574
2.50331,10.7159,0.0586865
2.69665,10.2295,0.0780822
2.88998,8.70703,0.0608628
3.08331,8.20556,0.0536798
3.27665,6.83365,0.0538373
3.46998,6.06107,0.0343734
3.66331,5.28815,0.0427457
3.85664,4.16223,0.0261602
4.04998,3.81553,0.0280543
4.24331,2.86525,0.023591
4.43664,2.54799,0.0161403
4.62998,2.02858,0.0178899
4.82331,1.66264,0.0111437
5.01664,1.48427,0.0140963
5.20998,1.21129,0.0116801
5.40331,1.15501,0.00938843
5.59664,1.02163,0.0108022
5.78997,0.974125,0.00740975
5.98331,0.935506,0.0101657
6.17664,0.925322,0.00910135
6.36997,0.92466,0.00943589
6.56331,0.933909,0.0108881
6.75664,0.956194,0.00761363
6.94997,0.981948,0.0105373
7.14331,1.00829,0.00833768
7.33664,1.01927,0.0106101
7.52997,1.07361,0.0112105
7.7233,1.09998,0.00856197
7.91664,1.15863,0.0118479
8.10997,1.2411,0.00905825
8.3033,1.29533,0.0128352
8.49664,1.40148,0.0121685
8.68997,1.44502,0.011297
8.8833,1.57878,0.014937
9.07664,1.67612,0.0110554
9.26997,1.78047,0.0163806
9.4633,1.94233,0.0141036
9.65663,2.00719,0.0164024
9.84997,2.25162,0.0197026
10.0433,2.36069,0.0148139
10.2366,2.553,0.0216503
10.43,2.75038,0.0168603
10.6233,2.85434,0.023077
10.8166,3.10723,0.0245703
11.01,3.17013,0.0207136
11.2033,3.32446,0.0272748
11.3966,3.37989,0.0196171
11.59,3.4282,0.0279801
11.7833,3.28719,0.0227094
11.9766,3.2157,0.0237698
12.17,2.90859,0.0244065
12.3633,2.71079,0.0167612
12.5566,2.43035,0.0210925
12.75,2.08793,0.0137016
12.9433,1.94582,0.0172993
13.1366,1.55118,0.0145727
13.33,1.46698,0.010946
13.5233,1.2639,0.0125881
13.7166,1.18793,0.00836043
13.91,1.13425,0.0111559
14.1033,1.10898,0.0102373
14.2966,1.10759,0.00978044
14.49,1.11759,0.0121031
14.6833,1.14495,0.00871696
14.8766,1.17638,0.0125509
15.07,1.23245,0.0103998
15.2633,1.25495,0.0124615
15.4566,1.34044,0.0137855
15.65,1.34522,0.0102251
15.8433,1.35432,0.0138936
16.0366,1.35785,0.0101194
16.23,1.35985,0.0137661
16.4233,1.34118,0.0114868
16.6166,1.33478,0.00990298
16.81,1.31744,0.0117928
17.0033,1.27897,0.00895339
17.1966,1.24304,0.0133615
17.39,1.21618,0.0109456
17.5833,1.20273,0.0118582
17.7766,1.14051,0.0125977
17.97,1.10909,0.00883137
18.1633,1.06125,0.0113283
18.3566,0.997621,0.00809022
18.55,0.968957,0.0105671
18.7433,0.839973,0.00953494
18.9366,0.79695,0.00742219
19.13,0.689907,0.00865292
19.3233,0.597886,0.00557233
19.5166,0.528101,0.00727624
19.71,0.408678,0.00537174
19.9033,0.370678,0.00523046
