2.9388032652,0.5,0.0,0.0
2.9388032652,1.5,0.0,0.0
2.9388032652,2.5,0.0,0.0
2.9388032652,3.5,0.0,0.0
2.9388032652,4.5,0.0,0.0
2.9388032652,5.5,4.13523,2.38748
2.9388032652,6.5,12.4057,4.13523
2.9388032652,7.5,56.5149,8.82614
2.9388032652,8.5,115.787,12.6333
2.9388032652,9.5,198.491,16.5409
2.9388032652,10.5,294.98,20.1644
2.9388032652,11.5,501.742,26.2984
2.9388032652,12.5,574.797,28.148
2.9388032652,13.5,730.558,31.7334
2.9388032652,14.5,1013.13,37.3699
2.9388032652,15.5,1301.22,42.3511
2.9388032652,16.5,1472.14,45.0468
2.9388032652,17.5,1780.91,49.5462
2.9388032652,18.5,2045.56,53.1001
2.9388032652,19.5,2326.76,56.6324
2.9388032652,20.5,2579.01,59.6233
2.9388032652,21.5,2916.72,63.4069
2.9388032652,22.5,3327.48,67.7247
2.9388032652,23.5,3650.03,70.9313
2.9388032652,24.5,3896.77,73.2895
2.9388032652,25.5,4035.99,74.5872
2.9388032652,26.5,4460.54,78.4121
2.9388032652,27.5,4758.28,80.9868
2.9388032652,28.5,5094.61,83.8001
2.9388032652,29.5,5390.97,86.2031
2.9388032652,30.5,5530.19,87.309
2.9388032652,31.5,5575.67,87.6674
2.9388032652,32.5,5716.27,88.7658
2.9388032652,33.5,5541.21,87.396
2.9388032652,34.5,5706.62,88.6909
2.9388032652,35.5,5710.76,88.723
2.9388032652,36.5,5414.4,86.3902
2.9388032652,37.5,5594.97,87.819
2.9388032652,38.5,5197.99,84.6461
2.9388032652,39.5,5169.04,84.4101
2.9388032652,40.5,4976.06,82.8195
2.9388032652,41.5,4817.55,81.4896
2.9388032652,42.5,4703.14,80.5162
2.9388032652,43.5,4526.7,78.9915
2.9388032652,44.5,4573.57,79.3994
2.9388032652,45.5,4052.53,74.7399
2.9388032652,46.5,4038.74,74.6127
2.9388032652,47.5,3831.98,72.6777
2.9388032652,48.5,3785.12,72.2319
2.9388032652,49.5,3712.06,71.5314
2.9388032652,50.5,3384.0,68.2975
2.9388032652,51.5,3468.08,69.1408
2.9388032652,52.5,3290.27,67.3449
2.9388032652,53.5,3013.21,64.4472
2.9388032652,54.5,3062.83,64.9757
2.9388032652,55.5,2898.8,63.2118
2.9388032652,56.5,2715.47,61.1803
2.9388032652,57.5,2799.55,62.1203
2.9388032652,58.5,2453.57,58.1552
2.9388032652,59.5,2414.98,57.696
2.9388032652,60.5,2348.81,56.9002
2.9388032652,61.5,2137.92,54.2856
2.9388032652,62.5,1984.91,52.307
2.9388032652,63.5,1973.88,52.1615
2.9388032652,64.5,2059.35,53.2788
2.9388032652,65.5,1727.15,48.7926
2.9388032652,66.5,1802.96,49.852
2.9388032652,67.5,1720.26,48.6952
2.9388032652,68.5,1608.61,47.0884
2.9388032652,69.5,1510.74,45.6335
2.9388032652,70.5,1541.06,46.0893
2.9388032652,71.5,1496.95,45.4249
2.9388032652,72.5,1206.11,40.774
2.9388032652,73.5,1255.73,41.6043
2.9388032652,74.5,1195.08,40.5871
2.9388032652,75.5,1152.35,39.8549
2.9388032652,76.5,1024.16,37.5728
2.9388032652,77.5,1051.73,38.0751
2.9388032652,78.5,1025.54,37.598
2.9388032652,79.5,1024.16,37.5728
2.9388032652,80.5,912.508,35.4656
2.9388032652,81.5,836.696,33.9604
2.9388032652,82.5,918.022,35.5726
2.9388032652,83.5,869.777,34.6253
2.9388032652,84.5,744.342,32.0314
2.9388032652,85.5,740.207,31.9423
2.9388032652,86.5,752.612,32.2088
2.9388032652,87.5,694.719,30.9453
2.9388032652,88.5,661.637,30.1995
2.9388032652,89.5,607.879,28.9466
2.9388032652,90.5,599.609,28.749
2.9388032652,91.5,634.069,29.5636
2.9388032652,92.5,584.446,28.3832
2.9388032652,93.5,511.391,26.5501
2.9388032652,94.5,537.58,27.2214
2.9388032652,95.5,544.472,27.3954
2.9388032652,96.5,511.391,26.5501
2.9388032652,97.5,514.147,26.6215
2.9388032652,98.5,368.036,22.5234
2.9388032652,99.5,430.064,24.3476
2.9388032652,100.5,435.578,24.5032
2.9388032652,101.5,410.767,23.7951
2.9388032652,102.5,423.172,24.1517
2.9388032652,103.5,358.387,22.2262
2.9388032652,104.5,333.575,21.443
2.9388032652,105.5,323.927,21.1306
2.9388032652,106.5,330.819,21.3543
2.9388032652,107.5,328.062,21.2651
2.9388032652,108.5,328.062,21.2651
2.9388032652,109.5,282.574,19.7358
2.9388032652,110.5,275.682,19.4937
2.9388032652,111.5,249.492,18.5446
2.9388032652,112.5,278.439,19.5909
2.9388032652,113.5,261.898,19.0001
2.9388032652,114.5,290.845,20.0226
2.9388032652,115.5,212.275,17.1056
2.9388032652,116.5,221.924,17.4901
2.9388032652,117.5,232.951,17.9193
2.9388032652,118.5,238.465,18.1302
2.9388032652,119.5,235.708,18.0251
2.9388032652,120.5,202.626,16.7123
2.9388032652,121.5,190.221,16.1927
2.9388032652,122.5,168.166,15.225
2.9388032652,123.5,159.896,14.8459
2.9388032652,124.5,206.762,16.882
2.9388032652,125.5,186.086,16.0157
2.9388032652,126.5,168.166,15.225
2.9388032652,127.5,164.031,15.0367
2.9388032652,128.5,135.084,13.6456
2.9388032652,129.5,154.382,14.5877
2.9388032652,130.5,143.355,14.0571
2.9388032652,131.5,124.057,13.0768
2.9388032652,132.5,119.922,12.857
2.9388032652,133.5,140.598,13.9213
2.9388032652,134.5,113.03,12.482
2.9388032652,135.5,103.381,11.9374
2.9388032652,136.5,125.435,13.1492
2.9388032652,137.5,139.22,13.8529
2.9388032652,138.5,113.03,12.482
2.9388032652,139.5,114.408,12.5579
2.9388032652,140.5,104.759,12.0167
2.9388032652,141.5,95.1104,11.4499
2.9388032652,142.5,88.2183,11.0273
2.9388032652,143.5,106.138,12.0955
2.9388032652,144.5,77.191,10.3151
