3.36515,27,5.19615
3.36549,0,0
3.36583,0,0
3.36616,0,0
3.3665,0,0
3.36684,0,0
3.36717,0,0
3.36751,0,0
3.36785,0,0
3.36819,1,1
3.36852,0,0
3.36886,0,0
3.3692,0,0
3.36953,0,0
3.36987,0,0
3.37021,0,0
3.37055,0,0
3.37088,0,0
3.37122,0,0
3.37156,0,0
3.3719,0,0
3.37223,0,0
3.37257,0,0
3.37291,0,0
3.37325,0,0
3.37358,0,0
3.37392,0,0
3.37426,0,0
3.3746,0,0
3.37494,0,0
3.37527,0,0
3.37561,0,0
3.37595,0,0
3.37629,0,0
3.37663,0,0
3.37696,0,0
3.3773,0,0
3.37764,0,0
3.37798,0,0
3.37832,0,0
3.37866,0,0
3.37899,0,0
3.37933,0,0
3.37967,0,0
3.38001,0,0
3.38035,0,0
3.38069,0,0
3.38103,0,0
3.38137,0,0
3.38171,0,0
3.38204,0,0
3.38238,0,0
3.38272,0,0
3.38306,0,0
3.3834,0,0
3.38374,0,0
3.38408,0,0
3.38442,0,0
3.38476,0,0
3.3851,0,0
3.38544,0,0
3.38578,0,0
3.38612,0,0
3.38646,0,0
3.3868,0,0
3.38714,0,0
3.38748,0,0
3.38782,0,0
3.38816,0,0
3.3885,0,0
3.38884,0,0
3.38918,0,0
3.38952,0,0
3.38986,0,0
3.3902,0,0
3.39054,0,0
3.39088,0,0
3.39122,0,0
3.39156,0,0
3.3919,0,0
3.39224,0,0
3.39258,0,0
3.39292,0,0
3.39326,0,0
3.3936,0,0
3.39394,0,0
3.39428,0,0
3.39462,0,0
3.39497,0,0
3.39531,0,0
3.39565,0,0
3.39599,0,0
3.39633,0,0
3.39667,0,0
3.39701,0,0
3.39735,0,0
3.39769,0,0
3.39804,0,0
3.39838,0,0
3.39872,0,0
3.39906,0,0
3.3994,0,0
3.39974,0,0
3.40009,0,0
3.40043,0,0
3.40077,0,0
3.40111,0,0
3.40145,0,0
3.4018,0,0
3.40214,0,0
3.40248,0,0
3.40282,0,0
3.40316,0,0
3.40351,0,0
3.40385,0,0
3.40419,0,0
3.40453,0,0
3.40488,0,0
3.40522,0,0
3.40556,0,0
3.4059,0,0
3.40625,0,0
3.40659,0,0
3.40693,0,0
3.40727,0,0
3.40762,0,0
3.40796,0,0
3.4083,0,0
3.40865,0,0
3.40899,0,0
3.40933,0,0
3.40968,0,0
3.41002,0,0
3.41036,0,0
3.41071,0,0
3.41105,0,0
3.41139,0,0
3.41174,0,0
3.41208,0,0
3.41242,0,0
3.41277,0,0
3.41311,0,0
3.41345,0,0
3.4138,0,0
3.41414,0,0
3.41449,0,0
3.41483,0,0
3.41517,0,0
3.41552,0,0
3.41586,0,0
3.41621,0,0
3.41655,0,0
3.4169,0,0
3.41724,0,0
3.41758,0,0
3.41793,0,0
3.41827,0,0
3.41862,0,0
3.41896,0,0
3.41931,0,0
3.41965,0,0
3.42,0,0
3.42034,0,0
3.42069,0,0
3.42103,0,0
3.42138,0,0
3.42172,0,0
3.42207,0,0
3.42241,0,0
3.42276,0,0
3.4231,0,0
3.42345,0,0
3.42379,0,0
3.42414,0,0
3.42448,0,0
3.42483,0,0
3.42517,0,0
3.42552,0,0
3.42587,0,0
3.42621,0,0
3.42656,0,0
3.4269,0,0
3.42725,0,0
3.42759,0,0
3.42794,0,0
3.42829,0,0
3.42863,0,0
3.42898,0,0
3.42932,0,0
3.42967,0,0
3.43002,0,0
3.43036,0,0
3.43071,0,0
3.43106,0,0
3.4314,0,0
3.43175,0,0
3.4321,0,0
3.43244,0,0
3.43279,0,0
3.43314,0,0
3.43348,0,0
3.43383,0,0
3.43418,0,0
3.43452,0,0
3.43487,0,0
3.43522,0,0
3.43556,0,0
3.43591,0,0
3.43626,0,0
3.43661,0,0
3.43695,0,0
3.4373,0,0
3.43765,0,0
3.438,0,0
3.43834,0,0
3.43869,0,0
3.43904,0,0
3.43939,0,0
3.43973,0,0
3.44008,1,1
3.44043,0,0
3.44078,0,0
3.44113,0,0
3.44147,0,0
3.44182,0,0
3.44217,0,0
3.44252,0,0
3.44287,0,0
3.44321,0,0
3.44356,0,0
3.44391,0,0
3.44426,0,0
3.44461,0,0
3.44496,0,0
3.44531,0,0
3.44565,0,0
3.446,0,0
3.44635,0,0
3.4467,0,0
3.44705,0,0
3.4474,0,0
3.44775,0,0
3.4481,0,0
3.44844,0,0
3.44879,0,0
3.44914,0,0
3.44949,0,0
3.44984,0,0
3.45019,0,0
3.45054,0,0
3.45089,0,0
3.45124,0,0
3.45159,0,0
3.45194,0,0
3.45229,0,0
3.45264,0,0
3.45299,0,0
3.45334,0,0
3.45369,0,0
3.45404,0,0
3.45439,0,0
3.45474,0,0
3.45509,0,0
3.45544,0,0
3.45579,0,0
3.45614,0,0
3.45649,0,0
3.45684,0,0
3.45719,0,0
3.45754,0,0
3.45789,0,0
3.45824,0,0
3.45859,0,0
3.45894,0,0
3.45929,0,0
3.45964,0,0
3.45999,0,0
3.46034,0,0
3.4607,0,0
3.46105,0,0
3.4614,0,0
3.46175,0,0
3.4621,0,0
3.46245,0,0
3.4628,0,0
3.46315,0,0
3.46351,0,0
3.46386,0,0
3.46421,0,0
3.46456,0,0
3.46491,0,0
3.46526,0,0
3.46561,0,0
3.46597,0,0
3.46632,0,0
3.46667,0,0
3.46702,0,0
3.46737,0,0
3.46773,0,0
3.46808,0,0
3.46843,0,0
3.46878,0,0
3.46913,0,0
3.46949,0,0
3.46984,0,0
3.47019,0,0
3.47054,1,1
3.4709,0,0
3.47125,0,0
3.4716,0,0
3.47195,0,0
3.47231,0,0
3.47266,0,0
3.47301,1,1
3.47336,0,0
3.47372,0,0
3.47407,0,0
3.47442,0,0
3.47478,0,0
3.47513,0,0
3.47548,1,1
3.47584,0,0
3.47619,0,0
3.47654,0,0
3.4769,1,1
3.47725,0,0
3.4776,0,0
3.47796,0,0
3.47831,0,0
3.47866,0,0
3.47902,0,0
3.47937,0,0
3.47973,0,0
3.48008,0,0
3.48043,0,0
3.48079,0,0
3.48114,0,0
3.4815,0,0
3.48185,0,0
3.4822,0,0
3.48256,0,0
3.48291,0,0
3.48327,0,0
3.48362,0,0
3.48398,0,0
3.48433,0,0
3.48468,0,0
3.48504,0,0
3.48539,0,0
3.48575,0,0
3.4861,0,0
3.48646,0,0
3.48681,0,0
3.48717,0,0
3.48752,0,0
3.48788,0,0
3.48823,0,0
3.48859,0,0
3.48894,0,0
3.4893,0,0
3.48965,0,0
3.49001,0,0
3.49037,0,0
3.49072,0,0
3.49108,0,0
3.49143,0,0
3.49179,0,0
3.49214,0,0
3.4925,0,0
3.49286,0,0
3.49321,0,0
3.49357,0,0
3.49392,0,0
3.49428,0,0
3.49464,0,0
3.49499,0,0
3.49535,0,0
3.4957,0,0
3.49606,0,0
3.49642,0,0
3.49677,0,0
3.49713,0,0
3.49749,0,0
3.49784,0,0
3.4982,0,0
3.49856,0,0
3.49891,0,0
3.49927,0,0
3.49963,0,0
3.49998,0,0
3.50034,0,0
3.5007,0,0
3.50105,0,0
3.50141,0,0
3.50177,0,0
3.50213,0,0
3.50248,0,0
3.50284,0,0
3.5032,0,0
3.50356,0,0
3.50391,0,0
3.50427,0,0
3.50463,0,0
3.50499,0,0
3.50534,0,0
3.5057,0,0
3.50606,0,0
3.50642,0,0
3.50678,0,0
3.50713,0,0
3.50749,0,0
3.50785,1,1
3.50821,0,0
3.50857,0,0
3.50892,0,0
3.50928,0,0
3.50964,0,0
3.51,0,0
3.51036,0,0
3.51072,0,0
3.51107,0,0
3.51143,0,0
3.51179,0,0
3.51215,0,0
3.51251,0,0
3.51287,0,0
3.51323,0,0
3.51359,0,0
3.51395,0,0
3.51431,0,0
3.51466,0,0
3.51502,0,0
3.51538,0,0
3.51574,1,1
3.5161,0,0
3.51646,0,0
3.51682,0,0
3.51718,0,0
3.51754,0,0
3.5179,0,0
3.51826,0,0
3.51862,0,0
3.51898,0,0
3.51934,0,0
3.5197,0,0
3.52006,0,0
3.52042,0,0
3.52078,0,0
3.52114,0,0
3.5215,0,0
3.52186,0,0
3.52222,0,0
3.52258,0,0
3.52294,0,0
3.5233,0,0
3.52366,0,0
3.52402,0,0
3.52438,0,0
3.52474,0,0
3.5251,0,0
3.52546,0,0
3.52583,0,0
3.52619,0,0
3.52655,0,0
3.52691,0,0
3.52727,0,0
3.52763,0,0
3.52799,0,0
3.52835,1,1
3.52871,0,0
3.52908,0,0
3.52944,0,0
3.5298,0,0
3.53016,0,0
3.53052,0,0
3.53088,0,0
3.53125,0,0
3.53161,0,0
3.53197,0,0
3.53233,0,0
3.53269,0,0
3.53306,0,0
3.53342,0,0
3.53378,0,0
3.53414,0,0
3.5345,0,0
3.53487,0,0
3.53523,0,0
3.53559,0,0
3.53595,0,0
3.53632,0,0
3.53668,0,0
3.53704,0,0
3.5374,0,0
3.53777,0,0
3.53813,0,0
3.53849,0,0
3.53885,0,0
3.53922,0,0
3.53958,0,0
3.53994,0,0
3.54031,0,0
3.54067,0,0
3.54103,0,0
3.5414,0,0
3.54176,0,0
3.54212,0,0
3.54249,0,0
3.54285,0,0
3.54321,0,0
3.54358,0,0
3.54394,0,0
3.5443,0,0
3.54467,0,0
3.54503,0,0
3.5454,0,0
3.54576,0,0
3.54612,0,0
3.54649,0,0
3.54685,0,0
3.54722,0,0
3.54758,0,0
3.54794,0,0
3.54831,0,0
3.54867,0,0
3.54904,0,0
3.5494,0,0
3.54977,0,0
3.55013,0,0
3.5505,0,0
3.55086,0,0
3.55123,0,0
3.55159,0,0
3.55196,0,0
3.55232,0,0
3.55269,0,0
3.55305,0,0
3.55342,0,0
3.55378,0,0
3.55415,0,0
3.55451,0,0
3.55488,0,0
3.55524,0,0
3.55561,0,0
3.55597,0,0
3.55634,0,0
3.5567,0,0
3.55707,0,0
3.55744,0,0
3.5578,0,0
3.55817,0,0
3.55853,0,0
3.5589,0,0
3.55927,0,0
3.55963,0,0
3.56,0,0
3.56036,0,0
3.56073,0,0
3.5611,0,0
3.56146,0,0
3.56183,0,0
3.5622,0,0
3.56256,0,0
3.56293,0,0
3.5633,0,0
3.56366,0,0
3.56403,0,0
3.5644,0,0
3.56476,0,0
3.56513,0,0
3.5655,0,0
3.56586,0,0
3.56623,0,0
3.5666,0,0
3.56697,0,0
3.56733,0,0
3.5677,0,0
3.56807,0,0
3.56843,0,0
3.5688,0,0
3.56917,0,0
3.56954,0,0
3.56991,0,0
3.57027,0,0
3.57064,0,0
3.57101,0,0
3.57138,0,0
3.57174,0,0
3.57211,0,0
3.57248,0,0
3.57285,0,0
3.57322,0,0
3.57358,0,0
3.57395,0,0
3.57432,0,0
3.57469,0,0
3.57506,0,0
3.57543,0,0
3.5758,0,0
3.57616,0,0
3.57653,0,0
3.5769,0,0
3.57727,0,0
3.57764,0,0
3.57801,0,0
3.57838,0,0
3.57875,0,0
3.57912,0,0
3.57948,0,0
3.57985,0,0
3.58022,0,0
3.58059,0,0
3.58096,0,0
3.58133,0,0
3.5817,0,0
3.58207,0,0
3.58244,0,0
3.58281,0,0
3.58318,0,0
3.58355,0,0
3.58392,0,0
3.58429,0,0
3.58466,0,0
3.58503,0,0
3.5854,0,0
3.58577,0,0
3.58614,0,0
3.58651,0,0
3.58688,0,0
3.58725,0,0
3.58762,0,0
3.58799,0,0
3.58836,0,0
3.58873,0,0
3.5891,0,0
3.58947,0,0
3.58984,0,0
3.59021,0,0
3.59059,0,0
3.59096,0,0
3.59133,0,0
3.5917,0,0
3.59207,0,0
3.59244,0,0
3.59281,0,0
3.59318,0,0
3.59355,0,0
3.59393,0,0
3.5943,0,0
3.59467,0,0
3.59504,0,0
3.59541,0,0
3.59578,0,0
3.59616,0,0
3.59653,0,0
3.5969,0,0
3.59727,0,0
3.59764,0,0
3.59802,0,0
3.59839,0,0
3.59876,0,0
3.59913,0,0
3.5995,0,0
3.59988,0,0
3.60025,0,0
3.60062,0,0
3.60099,0,0
3.60137,0,0
3.60174,0,0
3.60211,0,0
3.60248,0,0
3.60286,0,0
3.60323,0,0
3.6036,0,0
3.60398,0,0
3.60435,0,0
3.60472,0,0
3.60509,0,0
3.60547,0,0
3.60584,0,0
3.60621,0,0
3.60659,0,0
3.60696,0,0
3.60733,0,0
3.60771,0,0
3.60808,0,0
3.60846,0,0
3.60883,0,0
3.6092,0,0
3.60958,0,0
3.60995,0,0
3.61032,0,0
3.6107,0,0
3.61107,0,0
3.61145,0,0
3.61182,0,0
3.61219,0,0
3.61257,0,0
3.61294,0,0
3.61332,0,0
3.61369,0,0
3.61407,0,0
3.61444,0,0
3.61482,0,0
3.61519,0,0
3.61557,0,0
3.61594,0,0
3.61632,0,0
3.61669,0,0
3.61707,0,0
3.61744,0,0
3.61782,0,0
3.61819,0,0
3.61857,0,0
3.61894,0,0
3.61932,0,0
3.61969,0,0
3.62007,0,0
3.62044,0,0
3.62082,0,0
3.62119,0,0
3.62157,0,0
3.62195,0,0
3.62232,0,0
3.6227,0,0
3.62307,0,0
3.62345,0,0
3.62382,0,0
3.6242,0,0
3.62458,0,0
3.62495,0,0
3.62533,0,0
3.62571,0,0
3.62608,1,1
3.62646,0,0
3.62684,0,0
3.62721,0,0
3.62759,0,0
3.62796,0,0
3.62834,0,0
3.62872,0,0
3.6291,0,0
3.62947,0,0
3.62985,0,0
3.63023,0,0
3.6306,0,0
3.63098,0,0
3.63136,0,0
3.63173,0,0
3.63211,0,0
3.63249,1,1
3.63287,0,0
3.63324,0,0
3.63362,0,0
3.634,0,0
3.63438,0,0
3.63476,0,0
3.63513,0,0
3.63551,0,0
3.63589,0,0
3.63627,0,0
3.63664,0,0
3.63702,0,0
3.6374,0,0
3.63778,0,0
3.63816,0,0
3.63854,0,0
3.63891,0,0
3.63929,0,0
3.63967,0,0
3.64005,0,0
3.64043,0,0
3.64081,0,0
3.64119,0,0
3.64156,0,0
3.64194,0,0
3.64232,0,0
3.6427,0,0
3.64308,0,0
3.64346,0,0
3.64384,0,0
3.64422,0,0
3.6446,0,0
3.64498,0,0
3.64536,0,0
3.64574,0,0
3.64611,0,0
3.64649,0,0
3.64687,0,0
3.64725,0,0
3.64763,0,0
3.64801,0,0
3.64839,0,0
3.64877,0,0
3.64915,0,0
3.64953,0,0
3.64991,0,0
3.65029,0,0
3.65067,0,0
3.65105,0,0
3.65143,0,0
3.65181,0,0
3.65219,0,0
3.65258,0,0
3.65296,0,0
3.65334,0,0
3.65372,0,0
3.6541,0,0
3.65448,1,1
3.65486,0,0
3.65524,0,0
3.65562,0,0
3.656,0,0
3.65638,0,0
3.65676,0,0
3.65715,0,0
3.65753,0,0
3.65791,0,0
3.65829,0,0
3.65867,0,0
3.65905,0,0
3.65943,1,1
3.65982,0,0
3.6602,0,0
3.66058,0,0
3.66096,0,0
3.66134,0,0
3.66173,0,0
3.66211,0,0
3.66249,0,0
3.66287,0,0
3.66325,0,0
3.66364,0,0
3.66402,0,0
3.6644,0,0
3.66478,0,0
3.66517,0,0
3.66555,0,0
3.66593,0,0
3.66631,0,0
3.6667,0,0
3.66708,0,0
3.66746,1,1
3.66784,0,0
3.66823,1,1
3.66861,0,0
3.66899,0,0
