Index,Spectrum No,Detector ID(s),R,Theta,Q,Phi,Monitor
47,48,1350437,1350438...(2836 more)...4360591,4360592,2.693764528254,32.43988494739,1.841775907947,-50.03221272686,no
48,49,1340429,1340430...(2724 more)...4370583,4370584,2.686720511868,33.07434731005,1.876801680219,43.32017725426,no
49,50,1330445,1330446...(2660 more)...4380587,4380588,2.681198977493,33.70858761355,1.911757690054,-14.29485959763,no
50,51,1320425,1320426...(2536 more)...4410587,4410588,2.675433141697,34.3352122014,1.946236451805,-32.54689960667,no
51,52,1310429,1310430...(2540 more)...4420591,4420592,2.672959773046,34.96032947264,1.98057428965,175.7842507693,no
52,53,1280433,1280434...(2516 more)...4430583,4430584,2.671328780197,35.59321864597,2.015278992177,-21.53433021615,no
53,54,1270429,1270430...(2492 more)...4440595,4440596,2.671239751272,36.22166188711,2.049679076156,6.286058480935,no
54,55,1260425,1260426...(2500 more)...4450599,4450600,2.66905753186,36.85018962793,2.084022126091,7.907835933816,no
55,56,1250437,1250438...(2464 more)...4460595,4460596,2.669014169872,37.48142918969,2.118450246622,-26.82629209394,no
56,57,1240425,1240426...(2452 more)...4470591,4470592,2.666345816093,38.11369723062,2.152870019539,26.00131011658,no
57,58,1230433,1230434...(2396 more)...4480595,4480596,2.662275054852,38.74491996288,2.187167509232,6.886595467206,no
58,59,1220421,1220422...(2292 more)...4480651,4480652,2.682080444039,39.36904298304,2.22101399006,177.5349377204,no
59,60,1210429,1210430...(2172 more)...4480691,4480692,2.690910010434,40.00498427188,2.255433606564,177.3484754752,no
60,61,1180425,1180426...(2196 more)...5110599,5110600,2.679154229923,40.63733697024,2.289590119762,-177.7950390546,no
61,62,1170425,1170426...(2272 more)...5120607,5120608,2.674961297185,41.26560430745,2.32345691667,-176.0434140417,no
62,63,1160421,1160422...(2252 more)...5130603,5130604,2.670331022735,41.8974309813,2.357445141215,179.1069899704,no
63,64,1150417,1150418...(2252 more)...5140583,5140584,2.666807450935,42.52531016296,2.391150019401,174.5754997174,no
64,65,1140413,1140414...(2268 more)...5150599,5150600,2.666593158014,43.15541209469,2.424902044974,179.3785490325,no
65,66,1130433,1130434...(2248 more)...5160599,5160600,2.663613233113,43.78659281553,2.45863835015,165.9425389988,no
66,67,1120413,1120414...(2236 more)...5170615,5170616,2.660470643746,44.41562848432,2.492185791701,-179.7387792779,no
67,68,1110429,1110430...(2232 more)...5180615,5180616,2.659933087438,45.0435530538,2.525599078712,166.6638278918,no
68,69,1110365,1110366...(2044 more)...5210603,5210604,2.672722071293,45.66602683067,2.558647468591,4.958815958074,no
69,70,1110317,1110318...(1900 more)...5220611,5220612,2.677464123283,46.29926013546,2.592189629087,-0.3576384425992,no
70,71,1110277,1110278...(1792 more)...5230611,5230612,2.68475453851,46.93162862442,2.625606986382,-0.3076003038448,no
71,72,1110241,1110242...(1720 more)...5240607,5240608,2.68812362708,47.56332593285,2.658909044572,0.4753739596453,no
72,73,1110209,1110210...(1628 more)...5250611,5250612,2.687122275286,48.19716288062,2.692242688236,-0.203462606924,no
73,74,1110177,1110178...(1568 more)...5260607,5260608,2.694149169,48.82759180627,2.725315399268,-0.2316398916043,no
74,75,1110145,1110146...(1564 more)...5270611,5270612,2.70192122946,49.45269975127,2.758027525882,0.02252715790384,no
75,76,1110117,1110118...(1480 more)...5280615,5280616,2.697197929386,50.08483707551,2.791024035823,-0.1705714274298,no
76,77,1110089,1110090...(1364 more)...5310607,5310608,2.694012567314,50.71103307378,2.823626681544,-0.312762403087,no
77,78,1110061,1110062...(1356 more)...5320619,5320620,2.691701245133,51.33829095784,2.856200080541,0.1735181964732,no
78,79,1110033,1110034...(1244 more)...5330627,5330628,2.680139359182,51.97238983252,2.889041741889,-0.2928082982267,no
79,80,1110005,1110006...(1188 more)...5340611,5340612,2.67113942908,52.60294746233,2.92161227136,-0.07476259250878,no
80,81,1110001,1110002...(1124 more)...5350619,5350620,2.657981657813,53.23610042342,2.954227846745,-0.4440109993755,no
81,82,5220001,5220002...(1140 more)...5360619,5360620,2.659810924238,53.86998568381,2.986790798835,-0.2893864621145,no
82,83,5230001,5230002...(1088 more)...5370623,5370624,2.65419500826,54.49856335078,3.018990850607,0.05707908351187,no
83,84,5250001,5250002...(1120 more)...5380627,5380628,2.656970180014,55.12392499863,3.050936014247,-0.167185765695,no
84,85,5260001,5260002...(1116 more)...5410619,5410620,2.657382008008,55.75582872459,3.083123067311,0.1554293799525,no
85,86,5270001,5270002...(1116 more)...5420623,5420624,2.65734399919,56.38657650948,3.11515774506,-0.2285420670904,no
86,87,5280001,5280002...(1112 more)...5430631,5430632,2.658229722772,57.01689342102,3.147076255218,0.08842436241704,no
87,88,5320001,5320002...(1108 more)...5440631,5440632,2.656206646412,57.64716835502,3.178897431264,0.169108860822,no
88,89,5330001,5330002...(1104 more)...5450627,5450628,2.658309151334,58.27764718369,3.210632686799,-0.2348154174648,no
89,90,5340001,5340002...(1104 more)...5460631,5460632,2.65664901501,58.90927590188,3.242328364748,0.2368150909546,no
90,91,5360001,5360002...(1088 more)...5470631,5470632,2.653637472526,59.53829869071,3.273795376351,0.05995600556671,no
91,92,5370001,5370002...(1104 more)...5480627,5480628,2.657366842139,60.16729755608,3.305162551164,0.1791166963032,no
92,93,5380001,5380002...(840 more)...5480715,5480716,2.698063054073,60.77391915525,3.335319485743,-0.2524303793644,no
93,94,5410001,5410002...(680 more)...5480779,5480780,2.74041166675,61.40280663897,3.366484633761,0.1568812646427,no
94,95,5420001,5420002...(864 more)...6110679,6110680,2.677836796106,62.02396552354,3.397167253622,0.1768031140861,no
95,96,5440001,5440002...(896 more)...6120671,6120672,2.659424702591,62.6532556661,3.428149730987,-0.1764468827336,no
96,97,5450001,5450002...(920 more)...6130675,6130676,2.649634699543,63.28174973773,3.458989826607,-0.1133803019684,no
97,98,5460001,5460002...(932 more)...6140675,6140676,2.640554690718,63.90997735456,3.489712862854,0.1242442710873,no
98,99,5470001,5470002...(944 more)...6150679,6150680,2.631157141446,64.54161908757,3.520497119879,-0.0645750578328,no
99,100,6110061,6110062...(956 more)...6160687,6160688,2.624097302804,65.17881135941,3.551443511711,-0.1107532061041,no
100,101,6110013,6110014...(1060 more)...6170691,6170692,2.649072905232,65.81195596824,3.582084558191,-0.05301596009541,no
101,102,6110001,6110002...(1100 more)...6180687,6180688,2.659706085704,66.43722226654,3.612237015908,-0.2127530146664,no
102,103,6121021,6121022...(1088 more)...6210691,6210692,2.655772784691,67.06561221308,3.642431750353,0.1603203740419,no
103,104,6140001,6140002...(1096 more)...6220695,6220696,2.654942242232,67.69409375277,3.672521329309,-0.09172355004732,no
104,105,6150001,6150002...(1104 more)...6230707,6230708,2.65861688947,68.32528796007,3.702629594433,-0.006639141853407,no
105,106,6160001,6160002...(1096 more)...6240699,6240700,2.657197232897,68.95508042769,3.732559031682,-0.2160059924072,no
106,107,6170001,6170002...(1112 more)...6250703,6250704,2.659257161788,69.58701379154,3.762476889055,-0.2140783414068,no
107,108,6210001,6210002...(1080 more)...6260707,6260708,2.65342946554,70.21568202621,3.792126628893,-0.1422860506165,no
108,109,6220001,6220002...(1080 more)...6270707,6270708,2.65387279785,70.84057798069,3.821485349343,-0.03989439073114,no
109,110,6230001,6230002...(1092 more)...6280711,6280712,2.654689773808,71.46967981158,3.850926874835,-0.1292540444255,no
110,111,6240001,6240002...(1088 more)...6310719,6310720,2.656311265715,72.1010862078,3.880359547864,0.2465181848516,no
111,112,6250001,6250002...(1088 more)...6320727,6320728,2.654810483202,72.73161370414,3.90963368734,-0.1418033111265,no
112,113,6270001,6270002...(1076 more)...6330735,6330736,2.653248095954,73.36075427444,3.938725456562,0.182160137565,no
113,114,6280001,6280002...(1068 more)...6340735,6340736,2.652179057474,73.98519919524,3.967482698964,-0.06412199240025,no
114,115,6310001,6310002...(1100 more)...6350743,6350744,2.65746619628,74.61675689531,3.996447664646,-0.387144766838,no
115,116,6320001,6320002...(1084 more)...6360739,6360740,2.654997738407,75.25066518082,4.025398361905,-0.3368095864645,no
116,117,6330001,6330002...(1092 more)...6370747,6370748,2.658855091699,75.88215669228,4.054116205071,-0.2244807461606,no
117,118,6350001,6350002...(1072 more)...6380751,6380752,2.652790891858,76.50944121974,4.082520841093,-0.5104976758967,no
118,119,6360001,6360002...(1076 more)...6410751,6410752,2.6537551041,77.13499580666,4.110725313359,0.06967563854371,no
119,120,6370001,6370002...(1084 more)...6420763,6420764,2.655123560744,77.76359112824,4.138943485846,0.06618289583781,no
120,121,6380001,6380002...(1088 more)...6430771,6430772,2.655460391071,78.39336413429,4.167089630071,-0.01464067948097,no
121,122,6410001,6410002...(1096 more)...6440787,6440788,2.658724267266,79.025795621,4.195227927239,0.1203254699762,no
122,123,6420001,6420002...(1072 more)...6450795,6450796,2.654259451703,79.65625770739,4.223151414598,-0.3939015533146,no
123,124,6440001,6440002...(1068 more)...6460791,6460792,2.652769317155,80.28146271919,4.250715825672,-0.1892540102589,no
124,125,6450001,6450002...(1068 more)...6470811,6470812,2.652738368778,80.90562442523,4.278108023784,-0.2941131097792,no
125,126,6460001,6460002...(1084 more)...6480819,6480820,2.656485018704,81.53346028749,4.305533420002,0.0751481582081,no
126,127,6470001,6470002...(448 more)...6480995,6480996,2.79785365552,82.1556755336,4.332585782118,-0.2607114269958,no
127,128,6480001,6480002...(52 more)...6481023,6481024,2.910890536649,82.58311952863,4.351096007447,0.03861156423124,no
128,129,7110169,7110170...(684 more)...7110855,7110856,2.569252388075,83.45724898715,4.388760922561,0.1379418944822,no
129,130,7110001,7110002...(1060 more)...7120875,7120876,2.651099258796,84.06744114438,4.414901953204,-0.06281812844793,no
130,131,7120001,7120002...(1068 more)...7130903,7130904,2.651684431887,84.68687320111,4.441310781831,-0.09284075062895,no
131,132,7130001,7130002...(1076 more)...7140927,7140928,2.654762415091,85.31390210611,4.467911318326,-0.03660868835905,no
132,133,7140001,7140002...(1088 more)...7150963,7150964,2.659482948728,85.94572162977,4.49457977438,0.3289921528381,no
133,134,7150001,7150002...(1120 more)...7161011,7161012,2.668408936241,86.58643051229,4.521483903015,-0.7171419732522,no
134,135,7160001,7160002...(1044 more)...7171023,7171024,2.655021105559,87.21279851899,4.547649207471,-0.4518068849855,no
135,136,7180001,7180002...(1020 more)...7181023,7181024,2.648189648055,87.81478778273,4.57266810148,-0.1261983211227,no
136,137,7210001,7210002...(1020 more)...7211023,7211024,2.647991700796,88.41115400195,4.597328869799,0.3151676718968,no
137,138,7220001,7220002...(1020 more)...7221023,7221024,2.647584341001,89.00739323348,4.621859910703,0.2328714903254,no
138,139,7230001,7230002...(1020 more)...7231023,7231024,2.64713397529,89.60380928963,4.646273043786,0.08900989510866,no
139,140,7240001,7240002...(1020 more)...7241023,7241024,2.647879261523,90.20033414662,4.670564733208,0.2999225010921,no
140,141,7250001,7250002...(1296 more)...7261023,7261024,2.685709732496,90.90410745474,4.699060998825,0.3730732003446,no
141,142,7260137,7260138...(1156 more)...7271023,7271024,2.653130784117,91.59111149229,4.726707314571,0.2799982266696,no
142,143,7270205,7270206...(1100 more)...7281023,7281024,2.646796196699,92.24445720341,4.752841562022,0.09651059135218,no
143,144,7280245,7280246...(1080 more)...7311023,7311024,2.647676358584,92.87810445272,4.778040282026,0.03217246283804,no
144,145,7310277,7310278...(1060 more)...7321023,7321024,2.64697072246,93.50392786184,4.802784467303,-0.1352062944625,no
145,146,7320301,7320302...(1072 more)...7341023,7341024,2.652352394889,94.12791164214,4.827313299351,0.3441156513984,no
146,147,7330309,7330310...(1112 more)...7351023,7351024,2.663407141803,94.76290884667,4.85212811845,0.2847553256904,no
147,148,7340317,7340318...(1096 more)...7361023,7361024,2.658624370315,95.40366052107,4.877016786315,-0.3125280965566,no
148,149,7350337,7350338...(1084 more)...7371023,7371024,2.654159800533,96.03945673213,4.901562250771,0.4618892538583,no
149,150,7360353,7360354...(1076 more)...7381023,7381024,2.65275971448,96.66889437923,4.925713604614,0.6446767026521,no
150,151,7370329,7370330...(1072 more)...7411023,7411024,2.652295611162,97.29496542495,4.949588357444,-0.05263175961778,no
151,152,7380361,7380362...(1080 more)...7431023,7431024,2.655864375104,97.9220229075,4.973352633528,0.4238099028331,no
152,153,7410361,7410362...(1100 more)...7441023,7441024,2.659173752087,98.55873921989,4.997330576925,-0.06316464170991,no
153,154,7420365,7420366...(1096 more)...7451023,7451024,2.658000015129,99.19507668235,5.021140106141,0.02536892952421,no
154,155,7430377,7430378...(1076 more)...7461023,7461024,2.654532176918,99.82367638482,5.044508095334,-0.1011489302136,no
155,156,7440377,7440378...(1072 more)...7471023,7471024,2.653148180047,100.4509339173,5.067674879941,-0.2495177818094,no
