# Reading header(s) ------->
   32954.0,        0.0,          0
32955.0741,       10.4, 14489.9951082
32955.9739001,       20.8, 34593.6939864
32958.6192,       31.2, 17650.5929619
32959.1630001,       41.6, 114481.064302
32959.5994999,       51.9, 177935.620908
32960.0976,       62.3, 187176.400471
32960.5188,       72.7, 258300.72992
32961.3701,       83.1, 146082.439602
   32961.8,       93.5, 325479.663813
# Writing to output file ------->
   36204.0,        0.0,          0
36429.0776,        0.6, 3.98931746203
37677.4716001,        2.0, 2.39749630315
37760.7795,        2.5, 44.9090062546
38573.2000999,        3.5, 6.44713464972
39126.1162,        4.3, 11.6382811058
39695.5936,        5.1, 13.4021139366
40569.0397999,        6.2, 10.6227057844
40790.0515001,        6.8, 46.0440238817
41394.7105999,        8.2, 20.2947115221
41426.1844001,        8.6, 408.911091938
42061.0302999,        9.7, 22.8656229868
42334.9477999,       10.2, 55.7262752432
42611.3174,       11.0, 59.5637508488
43119.7077999,       12.1, 35.6178460537
43492.8461001,       12.8, 51.3357325976
 43976.148,       14.1, 43.6596483563
44179.3731,       14.6, 107.511552439
44476.4907,       16.0, 80.5881576954
44740.2286999,       16.5, 93.6247905416
45091.4100001,       17.4, 74.147666712
45550.9839001,       18.3, 59.5902704678
45716.7605,       18.9, 170.61538854
46389.2351,       20.0, 44.5075546297
46617.9033,       20.5, 134.161440016
46940.6210999,       21.9, 101.554884825
47039.6730001,       22.4, 338.426864601
47834.4351001,       23.4, 44.0614040363
48336.9556,       24.2, 72.0677902772
48685.2755001,       25.0, 107.409166103
49113.1972001,       26.2, 91.6255520576
49156.1087999,       26.7, 931.142560913
49584.9331,       27.9, 97.3653521852
49615.1087,       28.3, 1403.49265391
50317.9196999,       29.6, 63.0278922899
50601.6099,       30.1, 158.782189112
50971.6264,       31.0, 125.377679105
51485.8403001,       32.1, 93.4202109116
51639.9395001,       32.7, 317.560876349
52100.6117001,       34.1, 110.775060887
52213.9800999,       34.5, 455.414340014
52826.1637001,       36.0, 88.0035988934
52886.0023,       36.3, 907.830615562
53375.3619001,       37.2, 113.761274924
53667.5666001,       37.9, 194.102726621
54066.5655,       38.6, 144.775552036
54513.3168001,       40.0, 133.990432679
54645.0667,       40.4, 458.892219746
54961.3891001,       41.9, 198.227406537
54978.6538999,       42.3, 3666.5570184
55506.8717999,       43.4, 122.957843714
55762.2953999,       44.1, 258.378986949
56172.3196001,       44.8, 163.51144144
56544.8973999,       45.9, 184.36366589
56785.5202,       46.3, 287.954478827
57200.5769,       47.9, 172.706112205
57224.6596999,       48.2, 2995.15763387
57916.1122,       49.6, 107.349233662
57943.3973,       50.0, 2742.35755214
58314.5369,       50.9, 205.239104079
58813.6665001,       52.1, 156.20826934
59008.0283,       52.6, 404.999470153
59395.1005001,       54.1, 209.16302175
59418.7076001,       54.4, 3448.54488547
59867.7219,       55.6, 185.308031446
59889.9363999,       55.9, 3765.77952179
60223.6538999,       56.9, 255.160184909
60717.6129999,       57.9, 175.41518923
61020.5658,       58.5, 288.975163754
61269.3285,       60.0, 360.948807722
61457.5065999,       60.3, 479.543331886
61972.3938,       61.9, 179.911190216
 61987.332,       62.1, 6221.18267388
62210.6895001,       63.2, 423.444173434
62437.0816,       63.8, 421.734407076
62603.0163,       64.5, 581.704098015
63036.9661,       65.9, 227.261330681
63064.0890999,       66.2, 3652.58129047
63585.9179001,       67.9, 194.724838799
63597.2342999,       68.0, 8992.49599557
64007.0857,       69.6, 254.133805485
64245.6063001,       70.0, 439.189319349
64371.5385001,       70.8, 841.348821333
64762.2860999,       72.1, 276.133163823
64783.4473,       72.4, 5120.09355621
64983.2632,       73.8, 552.720969411
64993.1740999,       73.9, 11158.6324518
65477.2076001,       75.6, 233.736210313
65491.7739,       75.9, 7797.8010655
65667.0473001,       76.9, 656.583480181
65911.4493001,       77.9, 476.993351215
66102.7344999,       78.4, 613.358399255
66520.5320001,       80.0, 286.552217191
66534.2893,       80.1, 8713.22511473
 66882.181,       81.6, 351.015031372
66895.8789001,       81.7, 8925.81099969
67270.7179,       83.2, 332.168296267
67523.0193,       83.8, 497.054467501
67713.0866001,       84.4, 664.530110892
68363.6375999,       85.9, 197.602046609
68378.8425,       86.0, 8464.36739322
68894.1424,       87.9, 255.275091235
  68901.71,       87.9, 17382.4235946
69212.5392001,       89.6, 431.3857771
69469.6336,       90.0, 523.877221897
69578.9863999,       90.6, 1239.87502957
 69793.618,       91.7, 639.374476589
69845.8673,       91.9, 2632.17438304
70654.3311999,       93.8, 173.628826254
70663.7291,       93.8, 14936.5960947
71052.5664999,       95.7, 368.318497693
71067.5185001,       95.9, 9598.40206295
71569.5548,       97.1, 289.443454619
72000.2063999,       97.9, 340.2015203
72061.1970999,       98.1, 2407.04945155
72360.3013999,      100.0, 500.330486686
# accumulating binning ------->
   32962.0,        0.0,          0
32967.6526999,        3.0, 794.22754468
32972.9962001,        6.9, 1932.42607554
32978.4496,       10.8, 2963.71223574
33025.2756,       13.4, 428.249989549
33145.6896999,       13.9, 172.749611647
33379.0438001,       14.7, 94.2717397233
33431.5827,       15.6, 444.34801728
33469.1248,       16.0, 637.79490306
33555.4279001,       16.9, 293.048789302
33616.5425999,       17.3, 423.623499216
33650.7290001,       19.0, 831.725184704
33758.6508,       19.5, 270.398983593
33764.0664001,       23.4, 6466.19646999
33806.2386,       25.5, 904.885328062
33898.1629,       26.0, 423.275021065
33959.3938999,       26.8, 655.002662622
34066.7155001,       27.3, 380.675678748
34181.2167001,       28.1, 367.261924019
34244.6791,       28.6, 674.418018028
