Linux 2.6.32-431.11.2.el6.x86_64 (melehan.nd.rl.ac.uk) 	06/06/2014 	_x86_64_	(24 CPU)

06/06/2014 09:53:16 AM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
sdi4              0.00         0.00         0.00          0          0
sdi5              5.50         0.00      1457.60          0      14576
sdj             516.70         0.00    195516.80          0    1955168
sdj1            516.70         0.00    195516.80          0    1955168
sda               0.00         0.00         0.00          0          0
sda1              0.00         0.00         0.00          0          0
sdb               0.00         0.00         0.00          0          0
sdb1              0.00         0.00         0.00          0          0
sdc               0.00         0.00         0.00          0          0
sdc1              0.00         0.00         0.00          0          0
sdd               0.00         0.00         0.00          0          0
sdd1              0.00         0.00         0.00          0          0
sde               0.00         0.00         0.00          0          0
sde1              0.00         0.00         0.00          0          0
sdg               0.00         0.00         0.00          0          0
sdg1              0.00         0.00         0.00          0          0
sdf               0.00         0.00         0.00          0          0
sdf1              0.00         0.00         0.00          0          0
sdh               0.00         0.00         0.00          0          0
sdh1              0.00         0.00         0.00          0          0
dm-0              0.00         0.00         0.00          0          0
dm-1              0.30         0.00         2.40          0         24
dm-2              0.00         0.00         0.00          0          0
dm-3              0.00         0.00         0.00          0          0
dm-5              0.00         0.00         0.00          0          0
dm-4              0.00         0.00         0.00          0          0
dm-6          23408.60         0.00    187268.80          0    1872688
dm-7              0.00         0.00         0.00          0          0
dm-8            181.90         0.00      1455.20          0      14552
dm-9              0.00         0.00         0.00          0          0
dm-10             0.00         0.00         0.00          0          0

06/06/2014 10:08:26 AM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
          16.74    0.00   12.05    0.64    0.00   70.57

Device:            tps   Blk_read/s   Blk_wrtn/s   Blk_read   Blk_wrtn
sdi               1.50         0.00        77.60          0        776
sdi1              0.00         0.00         0.00          0          0
sdi2              0.00         0.00         0.00          0          0
sdi3              0.00         0.00         0.00          0          0
sdi4              0.00         0.00         0.00          0          0
sdi5              1.50         0.00        77.60          0        776
sdj             588.70         0.00    270816.00          0    2708160
sdj1            588.70         0.00    270816.00          0    2708160
sda               0.00         0.00         0.00          0          0
sda1              0.00         0.00         0.00          0          0
sdb               0.00         0.00         0.00          0          0
sdb1              0.00         0.00         0.00          0          0
sdc               0.00         0.00         0.00          0          0
sdc1              0.00         0.00         0.00          0          0
sdd               0.00         0.00         0.00          0          0
sdd1              0.00         0.00         0.00          0          0
sde               0.00         0.00         0.00          0          0
sde1              0.00         0.00         0.00          0          0
sdg               0.00         0.00         0.00          0          0
sdg1              0.00         0.00         0.00          0          0
sdf               0.00         0.00         0.00          0          0
sdf1              0.00         0.00         0.00          0          0
sdh               0.00         0.00         0.00          0          0
sdh1              0.00         0.00         0.00          0          0
dm-0              0.00         0.00         0.00          0          0
dm-1              1.70         0.00        13.60          0        136
dm-2              0.00         0.00         0.00          0          0
dm-3              0.00         0.00         0.00          0          0
dm-5              0.00         0.00         0.00          0          0
dm-4              0.00         0.00         0.00          0          0
dm-6          34630.60         0.00    277044.80          0    2770448
dm-7              0.00         0.00         0.00          0          0
dm-8              8.10         0.00        64.80          0        648
dm-9              0.00         0.00         0.00          0          0
dm-10             0.00         0.00         0.00          0          0

06/06/2014 10:08:36 AM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
          16.09    0.00   16.63    0.38    0.00   66.90

Device:            tps   Blk_read/s   Blk_wrtn/s   Blk_read   Blk_wrtn
sdi              11.20         0.00       180.00          0       1800
sdi1              0.00         0.00         0.00          0          0
sdi2              0.00         0.00         0.00          0          0
sdi3              0.00         0.00         0.00          0          0
sdi4              0.00         0.00         0.00          0          0
sdi5             11.20         0.00       180.00          0       1800
sdj             446.50         0.00    187036.80          0    1870368
sdj1            446.50         0.00    187036.80          0    1870368
sda               0.00         0.00         0.00          0          0
sda1              0.00         0.00         0.00          0          0
sdb               0.00         0.00         0.00          0          0
sdb1              0.00         0.00         0.00          0          0
sdc               0.00         0.00         0.00          0          0
sdc1              0.00         0.00         0.00          0          0
sdd               0.00         0.00         0.00          0          0
sdd1              0.00         0.00         0.00          0          0
sde               0.00         0.00         0.00          0          0
sde1              0.00         0.00         0.00          0          0
sdg               0.00         0.00         0.00          0          0
sdg1              0.00         0.00         0.00          0          0
sdf               0.00         0.00         0.00          0          0
sdf1              0.00         0.00         0.00          0          0
sdh               0.00         0.00         0.00          0          0
sdh1              0.00         0.00         0.00          0          0
dm-0              0.00         0.00         0.00          0          0
dm-1              5.40         0.00        43.20          0        432
dm-2              0.00         0.00         0.00          0          0
dm-3              0.00         0.00         0.00          0          0
dm-5              0.00         0.00         0.00          0          0
dm-4              0.00         0.00         0.00          0          0
dm-6          22601.00         0.00    180808.00          0    1808080
dm-7              0.00         0.00         0.00          0          0
dm-8             17.00         0.00       136.00          0       1360
dm-9              0.00         0.00         0.00          0          0
dm-10             0.00         0.00         0.00          0          0

06/06/2014 10:08:46 AM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
          17.54    0.00   11.81    0.50    0.00   70.15

Device:            tps   Blk_read/s   Blk_wrtn/s   Blk_read   Blk_wrtn
sdi               6.30         0.00      1608.80          0      16088
sdi1              0.00         0.00         0.00          0          0
sdi2              0.00         0.00         0.00          0          0
sdi3              0.00         0.00         0.00          0          0
sdi4              0.00         0.00         0.00          0          0
sdi5              6.30         0.00      1608.80          0      16088
sdj             480.80         0.00    171620.80          0    1716208
sdj1            480.80         0.00    171684.80          0    1716848
sda               0.00         0.00         0.00          0          0
sda1              0.00         0.00         0.00          0          0
sdb               0.00         0.00         0.00          0          0
sdb1              0.00         0.00         0.00          0          0
sdc               0.00         0.00         0.00          0          0
sdc1              0.00         0.00         0.00          0          0
sdd               0.00         0.00         0.00          0          0
sdd1              0.00         0.00         0.00          0          0
sde               0.00         0.00         0.00          0          0
sde1              0.00         0.00         0.00          0          0
sdg               0.00         0.00         0.00          0          0
sdg1              0.00         0.00         0.00          0          0
sdf               0.00         0.00         0.00          0          0
sdf1              0.00         0.00         0.00          0          0
sdh               0.00         0.00         0.00          0          0
sdh1              0.00         0.00         0.00          0          0
dm-0              0.00         0.00         0.00          0          0
dm-1              1.60         0.00        12.80          0        128
dm-2              0.00         0.00         0.00          0          0
dm-3              0.00         0.00         0.00          0          0
dm-5              0.00         0.00         0.00          0          0
dm-4              0.00         0.00         0.00          0          0
dm-6          22142.90         0.00    177143.20          0    1771432
dm-7              0.00         0.00         0.00          0          0
dm-8            199.50         0.00      1596.00          0      15960
dm-9              0.00         0.00         0.00          0          0
dm-10             0.00         0.00         0.00          0          0

06/06/2014 10:08:56 AM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
          17.91    0.00   17.39    1.17    0.00   63.53

Device:            tps   Blk_read/s   Blk_wrtn/s   Blk_read   Blk_wrtn
sdi               4.70         0.00      1052.00          0      10520
sdi1              0.00         0.00         0.00          0          0
sdi2              0.00         0.00         0.00          0          0
sdi3              0.00         0.00         0.00          0          0
sdi4              0.00         0.00         0.00          0          0
sdi5              4.70         0.00      1052.00          0      10520
sdj             635.40         0.00    287021.60          0    2870216
sdj1            635.40         0.00    286957.60          0    2869576
sda               0.00         0.00         0.00          0          0
sda1              0.00         0.00         0.00          0          0
sdb               0.00         0.00         0.00          0          0
sdb1              0.00         0.00         0.00          0          0
sdc               0.00         0.00         0.00          0          0
sdc1              0.00         0.00         0.00          0          0
sdd               0.00         0.00         0.00          0          0
sdd1              0.00         0.00         0.00          0          0
sde               0.00         0.00         0.00          0          0
sde1              0.00         0.00         0.00          0          0
sdg               0.00         0.00         0.00          0          0
sdg1              0.00         0.00         0.00          0          0
sdf               0.00         0.00         0.00          0          0
sdf1              0.00         0.00         0.00          0          0
sdh               0.00         0.00         0.00          0          0
sdh1              0.00         0.00         0.00          0          0
dm-0              0.00         0.00         0.00          0          0
dm-1              4.70         0.00        37.60          0        376
dm-2              0.00         0.00         0.00          0          0
dm-3              0.00         0.00         0.00          0          0
dm-5              0.00         0.00         0.00          0          0
dm-4              0.00         0.00         0.00          0          0
dm-6          35187.40         0.00    281499.20          0    2814992
dm-7              0.00         0.00         0.00          0          0
dm-8            126.80         0.00      1014.40          0      10144
dm-9              0.00         0.00         0.00          0          0
dm-10             0.00         0.00         0.00          0          0

06/06/2014 10:09:06 AM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
          13.36    0.00   12.07    0.47    0.00   74.11

Device:            tps   Blk_read/s   Blk_wrtn/s   Blk_read   Blk_wrtn
sdi              11.00         0.00       198.40          0       1984
sdi1              0.00         0.00         0.00          0          0
sdi2              0.00         0.00         0.00          0          0
sdi3              0.00         0.00         0.00          0          0
sdi4              0.00         0.00         0.00          0          0
sdi5             11.00         0.00       198.40          0       1984
sdj             379.50         0.00    168193.60          0    1681936
sdj1            379.50         0.00    168193.60          0    1681936
sda               0.00         0.00         0.00          0          0
sda1              0.00         0.00         0.00          0          0
sdb               0.00         0.00         0.00          0          0
sdb1              0.00         0.00         0.00          0          0
sdc               0.00         0.00         0.00          0          0
sdc1              0.00         0.00         0.00          0          0
sdd               0.00         0.00         0.00          0          0
sdd1              0.00         0.00         0.00          0          0
sde               0.00         0.00         0.00          0          0
sde1              0.00         0.00         0.00          0          0
sdg               0.00         0.00         0.00          0          0
sdg1              0.00         0.00         0.00          0          0
sdf               0.00         0.00         0.00          0          0
sdf1              0.00         0.00         0.00          0          0
sdh               0.00         0.00         0.00          0          0
sdh1              0.00         0.00         0.00          0          0
dm-0              0.00         0.00         0.00          0          0
dm-1              8.00         0.00        64.00          0        640
dm-2              0.00         0.00         0.00          0          0
dm-3              0.00         0.00         0.00          0          0
dm-5              0.00         0.00         0.00          0          0
dm-4              0.00         0.00         0.00          0          0
dm-6          21800.20         0.00    174401.60          0    1744016
dm-7              0.00         0.00         0.00          0          0
dm-8             16.80         0.00       134.40          0       1344
dm-9              0.00         0.00         0.00          0          0
dm-10             0.00         0.00         0.00          0          0

06/06/2014 10:09:16 AM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
          17.88    0.00   16.68    0.73    0.00   64.71

Device:            tps   Blk_read/s   Blk_wrtn/s   Blk_read   Blk_wrtn
sdi               1.20         0.00        88.00          0        880
sdi1              0.00         0.00         0.00          0          0
sdi2              0.00         0.00         0.00          0          0
sdi3              0.00         0.00         0.00          0          0
sdi4              0.00         0.00         0.00          0          0
sdi5              1.20         0.00        88.00          0        880
sdj             652.20         0.00    289660.00          0    2896600
sdj1            652.20         0.00    289660.00          0    2896600
sda               0.00         0.00         0.00          0          0
sda1              0.00         0.00         0.00          0          0
sdb               0.00         0.00         0.00          0          0
sdb1              0.00         0.00         0.00          0          0
sdc               0.00         0.00         0.00          0          0
sdc1              0.00         0.00         0.00          0          0
sdd               0.00         0.00         0.00          0          0
sdd1              0.00         0.00         0.00          0          0
sde               0.00         0.00         0.00          0          0
sde1              0.00         0.00         0.00          0          0
sdg               0.00         0.00         0.00          0          0
sdg1              0.00         0.00         0.00          0          0
sdf               0.00         0.00         0.00          0          0
sdf1              0.00         0.00         0.00          0          0
sdh               0.00         0.00         0.00          0          0
sdh1              0.00         0.00         0.00          0          0
dm-0              0.00         0.00         0.00          0          0
dm-1              0.30         0.00         2.40          0         24
dm-2              0.00         0.00         0.00          0          0
dm-3              0.00         0.00         0.00          0          0
dm-5              0.00         0.00         0.00          0          0
dm-4              0.00         0.00         0.00          0          0
dm-6          35431.50         0.00    283452.00          0    2834520
dm-7              0.00         0.00         0.00          0          0
dm-8             10.70         0.00        85.60          0        856
dm-9              0.00         0.00         0.00          0          0
dm-10             0.00         0.00         0.00          0          0

06/06/2014 10:09:26 AM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
          12.98    0.00   10.83    1.83    0.00   74.36

Device:            tps   Blk_read/s   Blk_wrtn/s   Blk_read   Blk_wrtn
sdi               6.20         0.00      1475.20          0      14752
sdi1              0.00         0.00         0.00          0          0
sdi2              0.00         0.00         0.00          0          0
sdi3              0.00         0.00         0.00          0          0
sdi4              0.00         0.00         0.00          0          0
sdi5              6.20         0.00      1475.20          0      14752
sdj             360.50         0.00    153562.40          0    1535624
sdj1            360.50         0.00    153562.40          0    1535624
sda               0.00         0.00         0.00          0          0
sda1              0.00         0.00         0.00          0          0
sdb               0.00         0.00         0.00          0          0
sdb1              0.00         0.00         0.00          0          0
sdc               0.00         0.00         0.00          0          0
sdc1              0.00         0.00         0.00          0          0
sdd               0.00         0.00         0.00          0          0
sdd1              0.00         0.00         0.00          0          0
sde               0.00         0.00         0.00          0          0
sde1              0.00         0.00         0.00          0          0
sdg               0.00         0.00         0.00          0          0
sdg1              0.00         0.00         0.00          0          0
sdf               0.00         0.00         0.00          0          0
sdf1              0.00         0.00         0.00          0          0
sdh               0.00         0.00         0.00          0          0
sdh1              0.00         0.00         0.00          0          0
dm-0              0.00         0.00         0.00          0          0
dm-1              1.90         0.00        15.20          0        152
dm-2              0.00         0.00         0.00          0          0
dm-3              0.00         0.00         0.00          0          0
dm-5              0.00         0.00         0.00          0          0
dm-4              0.00         0.00         0.00          0          0
dm-6          19195.30         0.00    153562.40          0    1535624
dm-7              0.00         0.00         0.00          0          0
dm-8            182.50         0.00      1460.00          0      14600
dm-9              0.00         0.00         0.00          0          0
dm-10             0.00         0.00         0.00          0          0

06/06/2014 10:09:36 AM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
          17.45    0.00   12.36    0.74    0.00   69.44

Device:            tps   Blk_read/s   Blk_wrtn/s   Blk_read   Blk_wrtn
sdi               2.40         0.00       129.60          0       1296
sdi1              0.00         0.00         0.00          0          0
sdi2              0.00         0.00         0.00          0          0
sdi3              0.00         0.00         0.00          0          0
sdi4              0.00         0.00         0.00          0          0
sdi5              2.40         0.00       129.60          0       1296
sdj             659.00         0.00    305235.20          0    3052352
sdj1            659.00         0.00    305235.20          0    3052352
sda               0.00         0.00         0.00          0          0
sda1              0.00         0.00         0.00          0          0
sdb               0.00         0.00         0.00          0          0
sdb1              0.00         0.00         0.00          0          0
sdc               0.00         0.00         0.00          0          0
sdc1              0.00         0.00         0.00          0          0
sdd               0.00         0.00         0.00          0          0
sdd1              0.00         0.00         0.00          0          0
sde               0.00         0.00         0.00          0          0
sde1              0.00         0.00         0.00          0          0
sdg               0.00         0.00         0.00          0          0
sdg1              0.00         0.00         0.00          0          0
sdf               0.00         0.00         0.00          0          0
sdf1              0.00         0.00         0.00          0          0
sdh               0.00         0.00         0.00          0          0
sdh1              0.00         0.00         0.00          0          0
dm-0              0.00         0.00         0.00          0          0
dm-1              3.20         0.00        25.60          0        256
dm-2              0.00         0.00         0.00          0          0
dm-3              0.00         0.00         0.00          0          0
dm-5              0.00         0.00         0.00          0          0
dm-4              0.00         0.00         0.00          0          0
dm-6          38154.40         0.00    305235.20          0    3052352
dm-7              0.00         0.00         0.00          0          0
dm-8             13.00         0.00       104.00          0       1040
dm-9              0.00         0.00         0.00          0          0
dm-10             0.00         0.00         0.00          0          0

06/06/2014 10:09:46 AM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
          14.10    0.00   16.09    0.37    0.00   69.45

Device:            tps   Blk_read/s   Blk_wrtn/s   Blk_read   Blk_wrtn
sdi              15.80         0.00      1628.80          0      16288
sdi1              0.00         0.00         0.00          0          0
sdi2              0.00         0.00         0.00          0          0
sdi3              0.00         0.00         0.00          0          0
sdi4              0.00         0.00         0.00          0          0
sdi5             15.80         0.00      1628.80          0      16288
sdj             341.50         0.00    152619.20          0    1526192
sdj1            341.50         0.00    152619.20          0    1526192
sda               0.00         0.00         0.00          0          0
sda1              0.00         0.00         0.00          0          0
sdb               0.00         0.00         0.00          0          0
sdb1              0.00         0.00         0.00          0          0
sdc               0.00         0.00         0.00          0          0
sdc1              0.00         0.00         0.00          0          0
sdd               0.00         0.00         0.00          0          0
sdd1              0.00         0.00         0.00          0          0
sde               0.00         0.00         0.00          0          0
sde1              0.00         0.00         0.00          0          0
sdg               0.00         0.00         0.00          0          0
sdg1              0.00         0.00         0.00          0          0
sdf               0.00         0.00         0.00          0          0
sdf1              0.00         0.00         0.00          0          0
sdh               0.00         0.00         0.00          0          0
sdh1              0.00         0.00         0.00          0          0
dm-0              0.00         0.00         0.00          0          0
dm-1              2.80         0.00        22.40          0        224
dm-2              0.00         0.00         0.00          0          0
dm-3              0.00         0.00         0.00          0          0
dm-5              0.00         0.00         0.00          0          0
dm-4              0.00         0.00         0.00          0          0
dm-6          19077.40         0.00    152619.20          0    1526192
dm-7              0.00         0.00         0.00          0          0
dm-8            200.80         0.00      1606.40          0      16064
dm-9              0.00         0.00         0.00          0          0
dm-10             0.00         0.00         0.00          0          0

06/06/2014 10:09:56 AM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
          19.04    0.00   17.41    0.53    0.00   63.03

Device:            tps   Blk_read/s   Blk_wrtn/s   Blk_read   Blk_wrtn
sdi               4.00         0.00       152.00          0       1520
sdi1              0.00         0.00         0.00          0          0
sdi2              0.00         0.00         0.00          0          0
sdi3              0.00         0.00         0.00          0          0
sdi4              0.00         0.00         0.00          0          0
sdi5              4.00         0.00       152.00          0       1520
sdj             562.10         0.00    256316.80          0    2563168
sdj1            562.10         0.00    256316.80          0    2563168
sda               0.00         0.00         0.00          0          0
sda1              0.00         0.00         0.00          0          0
sdb               0.00         0.00         0.00          0          0
sdb1              0.00         0.00         0.00          0          0
sdc               0.00         0.00         0.00          0          0
sdc1              0.00         0.00         0.00          0          0
sdd               0.00         0.00         0.00          0          0
sdd1              0.00         0.00         0.00          0          0
sde               0.00         0.00         0.00          0          0
sde1              0.00         0.00         0.00          0          0
sdg               0.00         0.00         0.00          0          0
sdg1              0.00         0.00         0.00          0          0
sdf               0.00         0.00         0.00          0          0
sdf1              0.00         0.00         0.00          0          0
sdh               0.00         0.00         0.00          0          0
sdh1              0.00         0.00         0.00          0          0
dm-0              0.00         0.00         0.00          0          0
dm-1              2.50         0.00        20.00          0        200
dm-2              0.00         0.00         0.00          0          0
dm-3              0.00         0.00         0.00          0          0
dm-5              0.00         0.00         0.00          0          0
dm-4              0.00         0.00         0.00          0          0
dm-6          32885.20         0.00    263081.60          0    2630816
dm-7              0.00         0.00         0.00          0          0
dm-8             16.50         0.00       132.00          0       1320
dm-9              0.00         0.00         0.00          0          0
dm-10             0.00         0.00         0.00          0          0

06/06/2014 10:10:06 AM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
          12.72    0.00   11.46    0.92    0.00   74.91

Device:            tps   Blk_read/s   Blk_wrtn/s   Blk_read   Blk_wrtn
sdi               6.30         0.00      1494.40          0      14944
sdi1              0.00         0.00         0.00          0          0
sdi2              0.00         0.00         0.00          0          0
sdi3              0.00         0.00         0.00          0          0
sdi4              0.00         0.00         0.00          0          0
sdi5              6.30         0.00      1494.40          0      14944
sdj             567.80         0.00    202480.00          0    2024800
sdj1            567.80         0.00    202480.00          0    2024800
sda               0.00         0.00         0.00          0          0
sda1              0.00         0.00         0.00          0          0
sdb               0.00         0.00         0.00          0          0
sdb1              0.00         0.00         0.00          0          0
sdc               0.00         0.00         0.00          0          0
sdc1              0.00         0.00         0.00          0          0
sdd               0.00         0.00         0.00          0          0
sdd1              0.00         0.00         0.00          0          0
sde               0.00         0.00         0.00          0          0
sde1              0.00         0.00         0.00          0          0
sdg               0.00         0.00         0.00          0          0
sdg1              0.00         0.00         0.00          0          0
sdf               0.00         0.00         0.00          0          0
sdf1              0.00         0.00         0.00          0          0
sdh               0.00         0.00         0.00          0          0
sdh1              0.00         0.00         0.00          0          0
dm-0              0.00         0.00         0.00          0          0
dm-1              3.50         0.00        28.00          0        280
dm-2              0.00         0.00         0.00          0          0
dm-3              0.00         0.00         0.00          0          0
dm-5              0.00         0.00         0.00          0          0
dm-4              0.00         0.00         0.00          0          0
dm-6          24464.40         0.00    195715.20          0    1957152
dm-7              0.00         0.00         0.00          0          0
dm-8            183.30         0.00      1466.40          0      14664
dm-9              0.00         0.00         0.00          0          0
dm-10             0.00         0.00         0.00          0          0

06/06/2014 10:10:16 AM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
          17.96    0.00   12.64    0.92    0.00   68.49

Device:            tps   Blk_read/s   Blk_wrtn/s   Blk_read   Blk_wrtn
sdi               9.10         0.00       188.80          0       1888
sdi1              0.00         0.00         0.00          0          0
sdi2              0.00         0.00         0.00          0          0
sdi3              0.00         0.00         0.00          0          0
sdi4              0.00         0.00         0.00          0          0
sdi5              9.10         0.00       188.80          0       1888
sdj             673.20         0.00    305234.40          0    3052344
sdj1            673.20         0.00    305234.40          0    3052344
sda               0.00         0.00         0.00          0          0
sda1              0.00         0.00         0.00          0          0
sdb               0.00         0.00         0.00          0          0
sdb1              0.00         0.00         0.00          0          0
sdc               0.00         0.00         0.00          0          0
sdc1              0.00         0.00         0.00          0          0
sdd               0.00         0.00         0.00          0          0
sdd1              0.00         0.00         0.00          0          0
sde               0.00         0.00         0.00          0          0
sde1              0.00         0.00         0.00          0          0
sdg               0.00         0.00         0.00          0          0
sdg1              0.00         0.00         0.00          0          0
sdf               0.00         0.00         0.00          0          0
sdf1              0.00         0.00         0.00          0          0
sdh               0.00         0.00         0.00          0          0
sdh1              0.00         0.00         0.00          0          0
dm-0              0.00         0.00         0.00          0          0
dm-1              1.50         0.00        12.00          0        120
dm-2              0.00         0.00         0.00          0          0
dm-3              0.00         0.00         0.00          0          0
dm-5              0.00         0.00         0.00          0          0
dm-4              0.00         0.00         0.00          0          0
dm-6          38154.30         0.00    305234.40          0    3052344
dm-7              0.00         0.00         0.00          0          0
dm-8             22.10         0.00       176.80          0       1768
dm-9              0.00         0.00         0.00          0          0
dm-10             0.00         0.00         0.00          0          0

06/06/2014 10:10:26 AM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
          14.26    0.00   15.89    0.31    0.00   69.54

Device:            tps   Blk_read/s   Blk_wrtn/s   Blk_read   Blk_wrtn
sdi               6.70         0.00      1629.60          0      16296
sdi1              0.00         0.00         0.00          0          0
sdi2              0.00         0.00         0.00          0          0
sdi3              0.00         0.00         0.00          0          0
sdi4              0.00         0.00         0.00          0          0
sdi5              6.70         0.00      1629.60          0      16296
sdj             341.50         0.00    152616.80          0    1526168
sdj1            341.50         0.00    152616.80          0    1526168
sda               0.00         0.00         0.00          0          0
sda1              0.00         0.00         0.00          0          0
sdb               0.00         0.00         0.00          0          0
sdb1              0.00         0.00         0.00          0          0
sdc               0.00         0.00         0.00          0          0
sdc1              0.00         0.00         0.00          0          0
sdd               0.00         0.00         0.00          0          0
sdd1              0.00         0.00         0.00          0          0
sde               0.00         0.00         0.00          0          0
sde1              0.00         0.00         0.00          0          0
sdg               0.00         0.00         0.00          0          0
sdg1              0.00         0.00         0.00          0          0
sdf               0.00         0.00         0.00          0          0
sdf1              0.00         0.00         0.00          0          0
sdh               0.00         0.00         0.00          0          0
sdh1              0.00         0.00         0.00          0          0
dm-0              0.00         0.00         0.00          0          0
dm-1              1.60         0.00        12.80          0        128
dm-2              0.00         0.00         0.00          0          0
dm-3              0.00         0.00         0.00          0          0
dm-5              0.00         0.00         0.00          0          0
dm-4              0.00         0.00         0.00          0          0
dm-6          19077.10         0.00    152616.80          0    1526168
dm-7              0.00         0.00         0.00          0          0
dm-8            202.10         0.00      1616.80          0      16168
dm-9              0.00         0.00         0.00          0          0
dm-10             0.00         0.00         0.00          0          0

06/06/2014 10:10:36 AM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
          18.01    0.00   12.94    0.36    0.00   68.68

Device:            tps   Blk_read/s   Blk_wrtn/s   Blk_read   Blk_wrtn
sdi               2.20         0.00        88.00          0        880
sdi1              0.00         0.00         0.00          0          0
sdi2              0.00         0.00         0.00          0          0
sdi3              0.00         0.00         0.00          0          0
sdi4              0.00         0.00         0.00          0          0
sdi5              2.20         0.00        88.00          0        880
sdj             579.50         0.00    262062.40          0    2620624
sdj1            579.50         0.00    262062.40          0    2620624
sda               0.00         0.00         0.00          0          0
sda1              0.00         0.00         0.00          0          0
sdb               0.00         0.00         0.00          0          0
sdb1              0.00         0.00         0.00          0          0
sdc               0.00         0.00         0.00          0          0
sdc1              0.00         0.00         0.00          0          0
sdd               0.00         0.00         0.00          0          0
sdd1              0.00         0.00         0.00          0          0
sde               0.00         0.00         0.00          0          0
sde1              0.00         0.00         0.00          0          0
sdg               0.00         0.00         0.00          0          0
sdg1              0.00         0.00         0.00          0          0
sdf               0.00         0.00         0.00          0          0
sdf1              0.00         0.00         0.00          0          0
sdh               0.00         0.00         0.00          0          0
sdh1              0.00         0.00         0.00          0          0
dm-0              0.00         0.00         0.00          0          0
dm-1              4.40         0.00        35.20          0        352
dm-2              0.00         0.00         0.00          0          0
dm-3              0.00         0.00         0.00          0          0
dm-5              0.00         0.00         0.00          0          0
dm-4              0.00         0.00         0.00          0          0
dm-6          33619.40         0.00    268955.20          0    2689552
dm-7              0.00         0.00         0.00          0          0
dm-8             12.60         0.00       100.80          0       1008
dm-9              0.00         0.00         0.00          0          0
dm-10             0.00         0.00         0.00          0          0

06/06/2014 10:10:46 AM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
          14.13    0.00   15.52    0.59    0.00   69.76

Device:            tps   Blk_read/s   Blk_wrtn/s   Blk_read   Blk_wrtn
sdi               1.50         0.00       157.60          0       1576
sdi1              0.00         0.00         0.00          0          0
sdi2              0.00         0.00         0.00          0          0
sdi3              0.00         0.00         0.00          0          0
sdi4              0.00         0.00         0.00          0          0
sdi5              1.50         0.00       157.60          0       1576
sdj             535.10         0.00    196578.40          0    1965784
sdj1            535.10         0.00    196578.40          0    1965784
sda               0.00         0.00         0.00          0          0
sda1              0.00         0.00         0.00          0          0
sdb               0.00         0.00         0.00          0          0
sdb1              0.00         0.00         0.00          0          0
sdc               0.00         0.00         0.00          0          0
sdc1              0.00         0.00         0.00          0          0
sdd               0.00         0.00         0.00          0          0
sdd1              0.00         0.00         0.00          0          0
sde               0.00         0.00         0.00          0          0
sde1              0.00         0.00         0.00          0          0
sdg               0.00         0.00         0.00          0          0
sdg1              0.00         0.00         0.00          0          0
sdf               0.00         0.00         0.00          0          0
sdf1              0.00         0.00         0.00          0          0
sdh               0.00         0.00         0.00          0          0
sdh1              0.00         0.00         0.00          0          0
dm-0              0.00         0.00         0.00          0          0
dm-1              2.30         0.00        18.40          0        184
dm-2              0.00         0.00         0.00          0          0
dm-3              0.00         0.00         0.00          0          0
dm-5              0.00         0.00         0.00          0          0
dm-4              0.00         0.00         0.00          0          0
dm-6          23710.70         0.00    189685.60          0    1896856
dm-7              0.00         0.00         0.00          0          0
dm-8             11.40         0.00        91.20          0        912
dm-9              0.00         0.00         0.00          0          0
dm-10             0.00         0.00         0.00          0          0

06/06/2014 10:10:56 AM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
          17.07    0.00   13.18    0.61    0.00   69.14

Device:            tps   Blk_read/s   Blk_wrtn/s   Blk_read   Blk_wrtn
sdi              14.10         0.00      1555.20          0      15552
sdi1              0.00         0.00         0.00          0          0
sdi2              0.00         0.00         0.00          0          0
sdi3              0.00         0.00         0.00          0          0
sdi4              0.00         0.00         0.00          0          0
sdi5             14.10         0.00      1555.20          0      15552
sdj             624.20         0.00    269744.00          0    2697440
sdj1            624.20         0.00    269744.00          0    2697440
sda               0.00         0.00         0.00          0          0
sda1              0.00         0.00         0.00          0          0
sdb               0.00         0.00         0.00          0          0
sdb1              0.00         0.00         0.00          0          0
sdc               0.00         0.00         0.00          0          0
sdc1              0.00         0.00         0.00          0          0
sdd               0.00         0.00         0.00          0          0
sdd1              0.00         0.00         0.00          0          0
sde               0.00         0.00         0.00          0          0
sde1              0.00         0.00         0.00          0          0
sdg               0.00         0.00         0.00          0          0
